gender,seniorcitizen,partner,dependents,phoneservice,multiplelines,internetservice,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,tenure,contract,paperlessbilling,paymentmethod,monthlycharges,totalcharges,churn
1,1,1,0,1,2,1,2,0,2,0,0,0,41,0,1,0,83.75,0.43688569282167633,1
1,0,1,1,1,0,1,2,0,2,0,0,0,68,2,0,1,80.35,1.3640852694764865,0
0,1,1,0,1,2,1,0,0,2,0,2,2,26,0,1,0,98.1,0.10032583506990511,0
1,0,0,0,0,1,0,0,0,2,2,2,2,57,2,0,1,53.35,0.35592779297576954,0
0,0,0,0,1,0,2,1,1,1,1,1,1,3,0,0,2,19.55,-0.9804290388130678,0
0,0,0,0,1,0,2,1,1,1,1,1,1,1,0,0,3,20.9,-0.9981427155368452,1
1,0,1,1,1,0,0,2,0,0,0,0,0,19,1,1,0,48.95,-0.585764791907586,0
0,0,0,0,1,0,0,0,0,0,0,2,0,3,0,1,2,54.2,-0.9454208134573582,0
0,0,0,0,1,2,2,1,1,1,1,1,1,59,2,0,2,24.45,-0.34862652941616973,0
0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,3,69.4,-0.9767451234794802,1
1,0,1,0,0,1,0,2,0,0,0,2,0,42,0,1,0,40.15,-0.28997065593108357,0
0,0,0,0,1,2,1,0,0,0,0,0,0,7,0,1,2,74.9,-0.7686149368184092,1
1,0,1,0,1,2,2,1,1,1,1,1,1,67,2,0,1,25.6,-0.21988802709989935,0
1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,2,70.35,-0.976325995387635,0
1,0,1,0,1,2,0,2,2,2,2,2,2,66,2,0,0,91.7,1.673247385645528,0
0,0,0,0,1,2,1,0,0,2,0,0,2,61,0,0,3,89.2,1.4194322369733205,0
1,0,1,1,1,2,2,1,1,1,1,1,1,4,1,0,1,24.1,-0.9751127298586091,0
0,1,1,0,1,0,1,2,0,0,0,0,0,42,0,1,1,74.15,0.41740726623749763,1
0,0,1,1,1,2,0,0,2,0,0,0,0,64,1,1,0,53.85,0.4926076696638453,0
0,1,1,0,1,2,1,2,2,2,2,2,2,54,1,1,0,115.6,1.8299351138759032,0
1,0,0,0,1,0,2,1,1,1,1,1,1,1,0,1,1,19.75,-0.9986500811217106,0
1,0,1,1,1,2,2,1,1,1,1,1,1,54,2,1,0,24.05,-0.4643058827654708,0
0,0,0,1,1,2,2,1,1,1,1,1,1,18,2,0,1,25.3,-0.806777652549586,0
1,0,0,0,1,0,1,0,2,0,0,0,2,3,0,0,2,84.3,-0.9036624198856139,0
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,2,70.1,-0.97643629225391,1
0,0,1,1,1,2,0,2,2,2,2,2,2,72,2,0,1,89.75,1.9026648674976891,0
1,1,1,0,1,0,1,0,2,2,0,2,2,60,1,1,2,97.95,1.5810833241860738,0
0,0,1,1,1,0,2,1,1,1,1,1,1,11,1,1,3,20.0,-0.920736374784996,0
0,0,0,1,1,2,1,2,0,0,0,0,0,12,0,1,2,78.3,-0.6062138309149854,1
1,0,1,1,1,0,1,0,2,2,2,2,2,61,1,0,1,103.9,1.8379206069942187,0
0,0,0,0,1,0,2,1,1,1,1,1,1,39,2,0,1,20.7,-0.6709801507917108,0
1,0,0,0,1,2,1,0,0,0,0,2,2,55,0,1,2,96.8,1.3238489726593383,1
0,0,0,0,1,2,1,2,2,0,0,2,0,17,0,1,2,94.4,-0.2937428087576912,1
1,0,0,0,1,0,2,1,1,1,1,1,1,37,1,0,1,20.15,-0.6607004828548736,0
0,0,1,0,1,2,2,1,1,1,1,1,1,72,2,1,3,26.0,-0.22381459553929214,0
1,1,1,0,1,2,0,0,2,2,2,2,0,72,2,0,1,77.35,1.373394324990103,0
0,0,0,0,1,0,0,2,0,0,2,0,2,8,0,0,0,66.05,-0.7539013348573139,0
0,0,1,1,1,0,2,1,1,1,1,1,1,22,0,0,3,19.9,-0.8307561912777879,0
0,0,0,0,1,0,1,0,2,0,0,2,0,1,0,0,2,84.3,-0.9701714302494855,1
0,0,0,0,1,2,0,0,2,0,2,0,2,38,0,0,1,68.15,0.16456272998851032,0
1,0,0,1,1,0,0,0,2,2,2,2,2,17,1,0,2,80.85,-0.3694285183956493,0
0,1,0,0,1,2,0,0,2,2,2,2,0,70,2,1,0,75.5,1.292392306397686,0
0,1,1,1,1,2,0,2,2,2,2,2,2,72,2,0,1,92.45,1.8339940385548261,1
0,0,0,0,1,0,1,0,0,0,0,0,2,28,0,1,2,80.6,-0.016919733780502128,0
0,0,0,0,1,0,1,0,2,0,0,2,0,15,0,1,0,83.2,-0.508821697994092,0
1,0,1,1,1,2,0,2,2,2,2,2,2,72,2,1,0,87.55,1.844097231505623,0
0,1,1,0,1,2,1,0,0,2,0,2,2,11,0,1,2,99.55,-0.5082922730359717,1
1,1,0,0,1,2,1,0,0,2,0,0,0,8,0,1,2,81.25,-0.7488497383819154,1
0,0,1,0,1,2,1,0,2,2,2,2,2,57,1,1,0,109.4,1.751249329475263,0
1,0,1,1,1,0,2,1,1,1,1,1,1,1,0,0,0,19.95,-0.9985618436286906,1
0,0,1,0,0,1,0,2,2,0,0,2,0,46,0,0,2,45.55,-0.09756880240083857,0
1,0,1,0,1,0,2,1,1,1,1,1,1,30,1,0,1,20.7,-0.7483423727970501,0
1,1,1,0,1,0,1,2,0,0,0,0,0,10,0,0,2,75.3,-0.6895100243259238,0
1,0,1,0,1,2,1,2,2,2,0,2,0,23,0,1,2,99.25,-0.04275125986212512,1
1,0,0,0,1,0,1,2,2,2,0,0,2,32,0,1,1,93.4,0.3070662812159103,0
1,0,0,0,1,0,1,2,0,0,0,0,0,13,0,1,1,73.75,-0.5853015450692306,0
0,0,0,0,1,0,1,0,0,2,2,0,0,39,2,1,2,80.45,0.40512019533445404,1
0,0,0,0,1,0,1,0,2,2,0,2,0,44,0,1,1,88.15,0.7455625027791076,0
1,1,0,0,1,0,0,0,0,0,2,0,0,9,0,0,3,49.2,-0.8097556679390131,0
0,0,1,0,1,0,2,1,1,1,1,1,1,67,2,0,3,19.65,-0.41829003015550853,0
1,0,1,1,1,2,1,0,0,2,0,0,0,9,0,1,0,79.35,-0.7156283222598621,1
0,0,0,0,1,2,1,0,2,0,0,0,0,15,0,1,2,79.75,-0.5168292504856628,1
0,0,1,0,1,2,1,0,2,2,0,2,2,71,2,1,0,105.15,2.325807765275396,0
1,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,1,49.0,-0.9857453477675265,0
0,0,1,1,1,2,1,0,0,2,0,2,2,30,0,1,2,100.05,0.3365596632578659,1
1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,2,69.35,-0.9767671828527352,1
1,0,1,0,0,1,0,0,2,0,0,2,2,17,0,1,3,49.8,-0.638376397120798,0
0,0,0,0,1,0,1,0,0,0,2,0,2,3,0,0,2,85.8,-0.8872723055571374,1
1,0,1,1,1,2,0,2,0,2,0,2,2,67,2,1,2,79.7,1.3280181942045362,1
1,0,0,0,1,0,2,1,1,1,1,1,1,1,0,0,0,20.95,-0.9981206561635902,0
0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,0,3,50.55,-0.985061507196621,1
0,1,1,0,1,2,1,0,0,2,0,0,0,32,0,0,3,79.3,0.12648825175035353,0
1,0,1,1,1,0,2,1,1,1,1,1,1,41,1,0,0,19.5,-0.6552076989143747,0
1,0,1,0,1,0,1,0,0,0,0,2,0,1,0,1,2,80.55,-0.9718258832436117,1
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,44.15,-0.987885106973263,0
0,0,1,1,1,2,1,0,2,2,0,0,0,12,0,1,2,84.5,-0.6028387468069679,1
1,0,1,1,1,2,1,2,2,0,0,2,2,62,0,1,2,105.5,1.8547077900412856,0
0,0,0,0,1,0,1,0,2,0,0,0,2,22,0,1,3,84.3,-0.18867401394405248,1
0,0,0,1,1,2,1,0,2,2,2,0,0,17,0,1,1,92.7,-0.320500828516025,0
0,0,1,1,1,2,2,1,1,1,1,1,1,72,2,1,0,26.25,-0.13026079356477155,0
1,0,1,1,1,2,1,0,2,0,2,2,0,56,0,1,1,96.95,1.3892550143604592,0
0,0,0,0,1,0,2,1,1,1,1,1,1,9,0,1,1,20.45,-0.942266323081891,0
1,0,1,0,1,2,1,2,2,2,2,2,2,72,2,1,0,115.8,2.709596741166155,0
1,0,0,0,1,0,1,2,2,2,2,2,2,20,0,1,0,108.2,-0.03511871671588989,0
1,0,1,1,1,0,2,1,1,1,1,1,1,19,2,0,3,20.2,-0.8364475095775817,0
1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,2,67.75,-0.9558990157534906,1
1,0,0,0,0,1,0,0,0,2,2,2,2,53,1,0,1,54.9,0.33638318827182573,0
0,1,0,0,1,2,1,0,0,0,0,0,2,27,0,1,2,85.25,0.0017424959932410432,1
1,0,0,0,1,0,2,1,1,1,1,1,1,6,0,0,0,20.15,-0.9497885693618513,0
1,0,1,1,1,2,1,0,0,2,0,2,0,9,1,1,2,90.35,-0.6685756791069141,0
0,0,1,1,1,2,0,0,2,0,0,0,0,8,0,0,2,55.75,-0.8102409741506235,0
0,0,1,1,1,2,1,2,2,2,2,2,2,71,2,0,0,114.6,2.5663652306213396,0
0,0,0,0,1,2,1,0,2,0,0,0,0,10,0,1,0,80.05,-0.6408691062986146,1
1,0,0,0,1,0,2,1,1,1,1,1,1,1,0,0,3,20.0,-0.9985397842554355,1
0,0,1,0,0,1,0,2,2,2,2,2,2,71,1,0,0,66.8,1.0614306684176742,0
1,0,1,0,1,0,1,0,2,0,2,2,2,68,1,1,2,100.3,1.9725710213428334,0
1,0,0,0,1,2,1,0,2,0,2,2,2,34,0,1,2,105.35,0.5547268647499689,0
1,0,0,0,1,0,1,0,2,2,2,0,0,26,1,1,2,85.2,-0.04354539729930576,0
0,0,0,0,1,0,0,2,0,0,0,0,0,22,0,1,1,48.8,-0.5420872328626554,1
1,0,0,0,1,0,2,1,1,1,1,1,1,7,0,1,3,18.95,-0.9497665099885962,0
0,0,1,0,1,0,1,0,0,0,0,0,0,20,0,1,0,69.8,-0.3277804216901801,0
0,0,1,0,1,2,1,0,2,2,0,2,2,60,0,1,2,106.15,1.8211996020669172,0
1,0,1,1,1,0,2,1,1,1,1,1,1,72,2,0,2,20.55,-0.3753404304279934,0
0,1,1,0,1,2,1,0,2,2,0,2,2,72,1,1,1,105.75,2.3588306470381544,0
1,0,0,0,1,2,2,1,1,1,1,1,1,4,0,0,3,25.25,-0.9624065308637201,0
1,0,1,1,1,0,2,1,1,1,1,1,1,16,0,0,2,19.75,-0.8690953819950047,0
0,1,1,0,1,2,1,2,0,2,0,2,2,62,1,1,2,104.85,1.7778088148743016,0
0,0,0,0,1,0,0,0,0,0,2,0,2,10,0,1,3,60.95,-0.7296139649035419,0
1,0,0,0,1,2,1,0,2,0,0,0,0,31,0,1,2,81.15,0.15761402741318045,0
0,0,1,0,1,0,2,1,1,1,1,1,1,71,2,0,1,19.1,-0.401855797080522,0
1,0,0,0,1,0,2,1,1,1,1,1,1,58,2,0,3,20.8,-0.47253402898959157,0
1,0,1,1,1,2,0,2,2,2,2,2,2,70,2,1,1,90.15,1.7443447456464434,0
0,0,1,0,1,2,0,2,2,2,2,2,2,71,2,0,2,90.1,1.776926439944101,0
1,1,0,0,1,2,0,2,0,2,2,0,2,69,2,0,1,74.1,1.2122506033622151,0
0,1,0,0,1,2,1,0,0,0,0,0,2,1,0,1,2,85.05,-0.9698405396506603,1
0,0,1,1,1,2,1,2,2,2,2,2,2,72,2,1,0,118.75,2.818812698151737,0
0,0,1,0,1,0,1,0,0,0,2,0,2,26,0,0,1,85.9,-0.038317325837867136,0
0,0,1,0,1,2,1,0,0,2,2,0,2,33,0,1,1,95.0,0.3197945395840541,0
0,0,1,1,1,0,2,1,1,1,1,1,1,10,2,0,3,20.15,-0.9099493412632933,0
0,1,0,0,1,2,1,2,0,2,2,0,2,57,2,0,1,101.3,1.5425235397363068,0
0,0,0,0,1,0,2,1,1,1,1,1,1,10,0,1,2,21.2,-0.9091331444528578,0
0,0,1,1,1,2,2,1,1,1,1,1,1,39,1,1,3,24.2,-0.6038534779766987,0
0,0,0,0,1,0,2,1,1,1,1,1,1,11,0,0,0,20.3,-0.8986990609032355,0
0,0,1,1,1,0,1,0,2,2,2,2,2,21,0,1,2,102.8,-0.07639180407602372,1
0,0,1,1,1,2,0,0,2,2,2,2,2,68,2,0,0,85.3,1.4456387724002788,0
1,0,0,0,1,2,1,0,0,2,0,2,0,18,1,1,1,89.6,-0.2869044030486364,0
0,0,0,0,1,0,1,0,0,2,2,2,2,6,0,1,3,99.95,-0.7657472182952572,1
1,0,0,0,1,2,0,2,0,0,0,0,0,18,0,0,3,56.25,-0.5794778705299066,0
0,0,1,1,1,0,0,0,0,2,0,0,0,52,1,1,0,50.95,0.14442252220668114,0
1,0,1,1,1,2,1,2,2,2,2,2,2,56,2,0,3,115.85,1.8903116184748805,0
1,0,0,0,1,2,1,0,0,2,2,2,2,45,0,1,0,103.65,1.0873283726190626,0
0,0,0,0,1,2,2,1,1,1,1,1,1,67,2,1,3,26.1,-0.23107212934019225,0
1,0,1,0,0,1,0,2,0,0,2,0,0,3,0,0,3,35.1,-0.9627594808358004,0
1,1,0,0,1,0,1,0,2,2,0,2,2,65,0,1,0,99.1,1.8586564178539333,0
1,0,1,0,1,2,0,0,2,0,2,0,2,63,2,0,3,67.25,0.8606903717970333,0
0,0,1,1,1,2,2,1,1,1,1,1,1,11,2,0,3,25.0,-0.8746984628017787,0
1,0,0,1,1,0,0,0,0,0,2,0,2,1,0,1,3,59.55,-0.9810908200107182,0
1,0,0,0,1,2,0,0,0,2,0,2,2,55,2,1,0,77.8,0.9000442936839812,0
1,0,1,1,1,2,0,0,0,0,2,0,0,25,1,1,3,55.1,-0.3605385909738781,0
1,0,1,0,1,2,1,2,2,2,2,2,2,72,1,1,0,117.8,2.8242613633457254,1
0,0,1,0,1,2,2,1,1,1,1,1,1,72,2,1,1,24.15,-0.223616061179997,0
0,0,0,1,0,1,0,0,2,0,2,2,0,65,2,0,3,45.25,0.28705842967361106,0
0,1,0,0,1,2,1,0,2,0,0,0,0,54,0,1,2,79.5,0.9207359857971856,1
1,0,1,1,1,0,2,1,1,1,1,1,1,7,0,0,3,20.25,-0.943678122970212,0
0,0,1,0,1,2,0,2,2,0,2,0,0,72,2,0,0,64.75,1.11243193938327,0
1,0,1,0,1,0,0,0,0,0,0,2,0,21,0,0,0,54.6,-0.5109393978265735,0
0,0,0,0,1,0,2,1,1,1,1,1,1,2,0,1,0,20.7,-0.9897822130731944,0
1,1,0,0,1,0,1,0,0,2,0,2,2,4,0,1,2,94.75,-0.8210059482990709,0
1,0,1,0,1,2,1,0,0,0,2,0,0,3,0,1,0,79.65,-0.8962945892184389,1
1,0,1,0,1,2,1,2,2,2,2,2,2,72,2,0,1,115.8,2.6686766037781013,0
0,0,0,0,1,0,0,2,0,0,0,0,0,6,0,1,2,49.45,-0.8685659570368844,0
1,0,0,0,1,0,1,0,0,2,0,0,2,52,0,1,1,83.8,0.9035958527780384,0
1,1,1,0,1,2,1,0,2,2,0,0,2,69,0,1,0,95.35,1.8082948687127331,0
1,0,0,0,1,0,1,0,0,2,0,2,2,8,0,1,2,94.7,-0.6807524531436826,1
0,1,0,0,1,0,1,0,0,2,0,0,0,8,0,1,0,74.05,-0.7425848763774909,0
0,1,0,0,1,2,1,0,0,2,0,0,2,63,0,1,0,89.6,1.4362855981401523,0
1,0,0,0,1,2,1,2,2,2,2,2,2,60,1,1,1,116.6,2.1027875016671898,0
0,0,1,0,1,0,0,2,0,0,2,0,0,12,0,0,0,54.2,-0.702723588905678,0
0,0,0,0,1,0,2,1,1,1,1,1,1,13,0,1,3,19.3,-0.8841398745549253,0
1,0,0,0,1,2,0,2,2,2,0,0,0,22,0,0,3,65.05,-0.377546367753495,0
1,0,0,0,1,2,1,0,0,2,0,2,0,5,0,1,2,92.5,-0.8076379681065317,1
0,0,1,1,1,0,2,1,1,1,1,1,1,1,0,0,3,19.45,-0.9987824373612407,1
0,0,1,1,1,2,2,1,1,1,1,1,1,72,2,1,0,24.05,-0.2533079775812478,0
0,0,0,0,1,0,2,1,1,1,1,1,1,2,0,0,0,18.75,-0.9839144197873602,0
0,0,1,1,1,0,2,1,1,1,1,1,1,40,2,0,0,20.15,-0.6644064575617162,0
1,0,1,1,1,0,2,1,1,1,1,1,1,44,1,0,0,20.0,-0.6275673042258404,0
1,1,1,0,1,0,0,2,2,0,2,2,0,71,1,1,0,71.0,1.2039121602718192,0
0,0,0,0,1,2,1,0,0,0,0,0,0,2,0,1,2,75.55,-0.9339940581112601,1
1,1,0,0,1,2,1,0,0,0,0,2,2,26,0,1,2,93.6,0.05329525129021216,0
1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,2,70.0,-0.97648041100042,1
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,24.4,-0.9965985594089941,0
1,0,1,1,1,0,0,2,0,0,2,2,2,65,2,1,0,74.8,1.1192262263458146,1
1,0,0,0,1,2,0,0,0,0,2,2,0,3,0,1,3,65.25,-0.9147582846328867,0
1,0,0,0,1,0,0,0,0,0,2,0,0,13,0,1,3,50.55,-0.7379082892474277,0
0,0,1,0,1,2,1,0,2,2,0,2,2,33,0,1,2,104.4,0.4969092474485733,1
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,3,70.7,-0.9761715797748499,0
1,0,1,1,1,0,0,0,0,0,0,0,0,4,0,0,3,45.25,-0.9388250608541087,0
1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,2,70.3,-0.9438325385829971,0
1,0,1,0,1,2,1,2,2,0,2,2,2,72,2,1,1,108.95,2.466987754107495,0
0,0,1,1,1,2,2,1,1,1,1,1,1,37,0,0,3,26.45,-0.6051770403719997,0
0,0,0,0,1,0,1,2,0,0,0,2,0,15,0,0,2,86.2,-0.44696721538702866,1
0,0,0,0,1,0,2,1,1,1,1,1,1,23,1,1,1,19.65,-0.7964318064929838,0
0,0,1,1,0,1,0,0,0,0,2,2,2,30,0,0,1,51.2,-0.3184493068033085,1
0,0,1,1,1,0,2,1,1,1,1,1,1,42,1,1,2,19.05,-0.671244863270771,0
0,0,0,0,1,2,0,2,0,0,0,2,2,32,1,0,3,74.75,-0.0001546101066903676,0
0,0,1,1,1,2,1,0,0,0,0,0,0,22,0,1,0,75.8,-0.294801658673932,0
1,0,1,0,0,1,0,0,0,0,0,0,0,42,0,1,1,25.1,-0.5233147062226372,0
0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,3,44.45,-0.8444330026958975,0
0,0,1,1,1,2,1,2,0,2,0,2,2,65,2,1,1,104.3,1.9597545254816693,0
0,0,0,0,1,0,2,1,1,1,1,1,1,2,0,0,3,19.5,-0.9934440690335269,1
0,0,1,1,1,2,0,2,2,2,2,2,2,70,2,1,0,89.0,1.7691174218118255,0
1,0,0,1,1,0,2,1,1,1,1,1,1,22,0,0,1,20.15,-0.8165499549015579,0
0,1,0,0,1,2,1,0,0,0,0,0,0,4,0,1,2,74.9,-0.8654114666614171,1
0,0,0,0,1,2,1,0,0,0,0,0,0,2,0,0,1,74.9,-0.9424427980679311,1
0,0,1,1,0,1,0,2,2,0,0,0,0,67,2,0,0,36.15,0.06668529085600651,0
0,0,0,0,1,0,2,1,1,1,1,1,1,25,0,1,1,19.2,-0.7726076833775671,0
0,0,1,0,1,0,2,1,1,1,1,1,1,20,0,0,0,19.25,-0.8418079372785506,0
0,0,0,1,1,0,0,2,0,0,0,0,2,2,0,1,1,61.2,-0.9517959723280578,0
1,0,0,0,1,0,2,1,1,1,1,1,1,51,2,0,3,20.45,-0.547359423070604,0
0,0,1,1,0,1,0,2,2,0,0,0,0,46,0,0,0,35.05,-0.29252954322866537,0
0,0,0,0,1,2,1,0,2,0,0,2,2,25,0,1,2,100.25,0.04608183623582214,1
1,0,0,1,1,0,0,0,0,0,0,0,0,13,0,0,3,44.0,-0.7164665784435528,0
0,1,0,0,1,2,1,2,2,0,0,2,2,25,0,1,3,102.8,0.16628336110240136,1
1,0,1,1,1,0,0,0,0,2,0,0,0,26,1,0,3,50.35,-0.44008469093146385,0
1,0,0,0,1,2,1,0,0,0,2,2,2,43,1,1,2,100.0,0.8507195350857666,1
1,0,0,1,1,0,2,1,1,1,1,1,1,19,0,1,2,20.0,-0.8407932061088199,0
1,0,1,0,1,0,1,0,2,0,2,2,2,10,0,1,2,99.85,-0.5701908743895451,1
0,0,0,1,1,2,1,0,0,0,0,2,2,2,0,1,0,94.2,-0.9218614028210017,1
0,0,1,0,1,2,0,2,2,0,2,2,2,72,2,1,0,86.4,1.665769258112078,0
1,1,0,0,1,2,0,2,2,0,0,0,0,18,0,1,1,58.4,-0.5816617484821531,0
1,1,0,0,1,2,1,0,0,0,0,0,2,9,0,1,2,83.85,-0.6587592580084322,1
0,1,0,0,1,2,1,0,0,2,0,0,2,27,0,0,1,88.3,0.0813768334438469,1
1,0,0,0,1,2,1,0,0,0,0,2,2,24,0,1,2,94.1,0.01744876975081202,0
1,0,0,0,1,0,1,0,2,2,2,2,2,69,1,1,0,104.05,2.1965398380010055,1
0,0,1,0,1,2,1,0,2,2,2,2,2,46,2,1,1,108.9,1.1342927782789904,0
0,1,0,0,1,2,1,2,2,2,2,0,2,72,2,1,0,107.4,2.411287836638581,0
1,0,1,0,1,0,1,0,0,2,0,2,2,22,0,1,1,94.7,-0.16253365663685912,1
0,1,1,0,1,2,1,2,0,0,0,0,2,70,0,1,2,90.85,1.8471634843880704,0
0,0,0,0,1,0,2,1,1,1,1,1,1,2,0,0,2,19.9,-0.9820393730606839,0
1,0,1,0,1,0,0,0,0,2,2,0,2,31,0,1,1,66.4,-0.11625309154783674,0
0,1,1,0,1,2,1,0,0,2,0,2,2,56,0,1,0,100.65,1.5021328273063734,1
0,0,1,1,1,0,1,2,0,2,0,2,2,16,0,0,0,100.7,-0.33556738044920054,0
1,0,0,1,1,2,2,1,1,1,1,1,1,52,2,0,1,25.6,-0.41859886138107877,0
1,0,1,1,1,0,2,1,1,1,1,1,1,13,0,1,3,19.85,-0.8961842923521637,0
0,0,0,0,1,0,2,1,1,1,1,1,1,35,1,0,3,20.75,-0.6983337736279299,0
0,0,0,0,1,0,1,0,0,2,0,2,2,59,2,0,2,95.8,1.4877501159441031,0
1,0,1,0,1,0,1,0,0,2,0,2,2,72,0,1,2,94.65,1.9694827090871312,0
0,1,1,0,1,2,0,0,2,2,0,2,2,66,2,1,0,80.55,1.3155325889421976,1
0,0,1,0,1,2,1,2,2,2,2,0,2,49,2,0,1,106.65,1.2754948264843446,0
0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,3,45.85,-0.9607741372428491,0
1,1,0,0,1,2,1,0,2,2,0,2,2,21,0,1,2,104.35,-0.005051790969303762,0
1,1,0,0,0,1,0,0,2,2,0,2,2,54,1,1,2,55.45,0.3016176160219213,0
1,1,1,0,1,2,1,2,0,0,0,0,0,24,0,1,2,78.85,-0.22546904853341831,1
1,0,0,0,1,2,0,2,2,0,0,0,0,1,0,0,2,61.15,-0.9803849200665578,0
1,0,0,0,1,0,1,2,2,0,0,0,0,6,0,1,2,78.95,-0.7889977977060435,0
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,44.45,-0.987752750733733,1
1,0,0,1,1,2,1,2,2,2,0,2,2,49,1,1,1,109.2,1.3267166911824901,0
0,0,1,1,1,0,0,2,2,2,0,0,0,56,2,1,1,61.3,0.469202674640274,0
0,1,0,0,1,2,1,2,2,0,0,0,2,56,0,1,2,96.85,1.2954806186533883,0
0,0,1,1,0,1,0,0,2,2,2,0,0,6,2,0,3,40.55,-0.9114052598981244,0
1,0,0,0,1,0,2,1,1,1,1,1,1,32,1,0,3,19.8,-0.7392539110159836,0
1,0,1,1,1,2,1,2,2,2,0,2,2,50,1,1,2,108.25,1.3889020643883787,0
1,0,1,1,1,2,1,0,0,2,2,2,2,58,1,1,0,105.05,1.6419010162501515,0
0,0,1,1,1,2,0,2,2,2,2,2,2,65,2,1,3,90.45,1.6211872647636918,0
0,0,0,0,1,2,0,2,2,2,2,2,2,64,2,1,1,86.4,1.3936007108916972,0
0,0,1,0,1,2,0,2,2,2,0,0,0,66,2,0,0,66.9,0.9207359857971856,0
1,0,1,0,1,2,1,2,0,2,2,2,2,38,1,1,2,110.7,0.9464792743857888,0
0,0,1,0,1,0,2,1,1,1,1,1,1,20,1,1,3,20.0,-0.8236310137164178,0
1,0,0,0,1,2,1,0,0,0,0,0,2,36,0,1,2,84.9,0.3458466593982273,1
1,1,0,0,1,2,1,0,0,2,2,2,2,64,1,0,2,102.1,1.943342351779938,0
1,0,0,0,1,0,2,1,1,1,1,1,1,1,0,0,3,20.25,-0.9984294873891605,1
0,0,0,0,1,0,0,0,2,2,2,2,0,60,1,1,1,70.15,0.8565211502518355,0
1,0,0,0,1,0,1,0,2,0,0,0,0,1,0,1,2,74.35,-0.9745612455272338,1
0,0,1,1,1,2,0,2,2,2,2,0,2,50,1,1,0,80.05,0.776004437871029,0
1,0,0,0,1,2,0,0,0,2,2,0,0,1,0,0,3,62.05,-0.9799878513479674,1
0,0,1,0,0,1,0,2,2,2,0,0,2,72,2,1,2,49.2,0.5725067195935113,0
1,0,1,0,1,0,2,1,1,1,1,1,1,60,2,1,0,20.5,-0.4784680003951908,0
1,0,0,0,0,1,0,2,0,2,2,0,0,46,2,0,3,38.25,-0.23292511669361357,0
0,0,1,1,0,1,0,0,2,2,0,2,2,69,2,1,1,54.95,0.6570161785334756,0
1,1,0,0,1,2,1,0,0,2,2,2,0,31,0,1,0,96.6,0.26235193162799375,0
1,0,1,1,1,0,2,1,1,1,1,1,1,19,1,0,3,19.9,-0.849550777291061,0
0,0,1,1,1,0,2,1,1,1,1,1,1,71,2,0,1,19.9,-0.39089228857277936,0
1,0,1,0,1,0,1,2,2,2,0,0,0,12,0,1,2,84.6,-0.5838676858076547,0
1,0,1,1,1,0,0,2,0,2,2,2,2,39,1,0,1,80.0,0.3969141084835881,1
1,0,0,0,1,2,0,0,2,2,2,2,2,44,1,1,0,85.25,0.6268610152938695,0
0,0,1,1,1,2,0,2,2,2,2,2,0,56,2,0,1,81.25,1.0310990301920278,0
0,0,1,0,1,2,1,2,2,2,2,2,2,72,2,1,0,115.5,2.6601175669551553,0
1,0,0,0,1,2,1,0,2,2,0,2,2,5,0,0,3,104.1,-0.768284046219584,1
0,0,0,0,1,2,1,2,0,0,0,0,0,11,0,1,0,79.0,-0.5973680222397242,0
1,1,1,0,0,1,0,2,0,0,0,0,2,24,0,0,0,39.1,-0.5788381487055112,1
0,1,1,0,1,0,1,0,2,0,0,2,2,15,0,1,2,94.65,-0.4404155815302891,0
1,0,0,0,1,0,2,1,1,1,1,1,1,72,2,1,3,20.8,-0.33622916164685096,0
1,0,1,0,1,2,0,0,2,2,0,0,0,56,2,0,1,59.5,0.48793108253378203,0
1,1,0,0,1,0,2,1,1,1,1,1,1,64,2,1,0,20.05,-0.478798890994016,0
0,0,1,0,1,2,1,0,0,2,0,2,2,34,0,1,2,100.45,0.49913724414732996,0
1,0,0,0,1,2,1,0,0,0,0,0,0,2,0,1,2,76.5,-0.9356926298518965,1
1,0,0,0,1,0,2,1,1,1,1,1,1,35,1,0,0,20.6,-0.6747081848718084,0
1,0,0,0,1,0,2,1,1,1,1,1,1,22,1,0,1,20.3,-0.8012628092358322,0
1,0,0,0,1,0,0,0,0,0,2,0,0,5,0,1,2,49.2,-0.9116699723771845,1
1,0,0,0,0,1,0,2,2,2,0,0,0,9,1,0,3,39.55,-0.8428006090750263,0
